alert_id,symbol,direction,entry,exit,outcome,mfe,mae,r,regime,risk_score,phase2_action
REPLAY_001002,NQM6.CME@RITHMIC,LONG,28533.25,28529.25,STOP,3.75,-4.0,-1.0,BALANCE,0.7575752467127629,HOLD
REPLAY_001003,ESM6.CME@RITHMIC,SHORT,7347.25,7351.25,STOP,-4.0,1.5,-1.0,BALANCE,0.6423800416832041,HOLD
REPLAY_001004,ESM6.CME@RITHMIC,SHORT,7346.5,7350.5,STOP,-4.0,0.75,-1.0,BALANCE,0.32611877137176826,HOLD
REPLAY_001005,ESM6.CME@RITHMIC,LONG,7346.25,7346.25,NO_EXIT,5.75,-0.5,0.0,BALANCE,0.36653464682924486,HOLD
REPLAY_001006,ESM6.CME@RITHMIC,LONG,7348.0,7348.0,NO_EXIT,4.0,-2.25,0.0,BALANCE,0.6952103751522992,HOLD
REPLAY_001007,ESM6.CME@RITHMIC,SHORT,7347.25,7351.25,STOP,-4.0,1.5,-1.0,BALANCE,0.5285973397331354,HOLD
REPLAY_001008,ESM6.CME@RITHMIC,LONG,7346.25,7346.25,NO_EXIT,5.75,0.0,0.0,BALANCE,0.7950147749771923,HOLD
REPLAY_001009,NQM6.CME@RITHMIC,SHORT,28544.0,28548.0,STOP,-4.0,5.0,-1.0,BALANCE,0.6365500593992239,HOLD
REPLAY_001010,ESM6.CME@RITHMIC,SHORT,7348.25,7348.25,NO_EXIT,-3.75,0.5,0.0,BALANCE,0.2805516889507628,HOLD
REPLAY_001011,ESM6.CME@RITHMIC,LONG,7348.75,7348.75,NO_EXIT,3.25,-2.0,0.0,BALANCE,0.4983106428745984,HOLD
REPLAY_001012,ESM6.CME@RITHMIC,LONG,7350.5,7346.5,STOP,1.5,-4.0,-1.0,BALANCE,0.8135270291945653,HOLD
REPLAY_001013,ESM6.CME@RITHMIC,LONG,7349.5,7349.5,NO_EXIT,2.5,-3.0,0.0,BALANCE,0.7536718312265696,HOLD
REPLAY_001014,ESM6.CME@RITHMIC,LONG,7348.25,7348.25,NO_EXIT,3.75,-1.75,0.0,BALANCE,0.490011754169492,HOLD
REPLAY_001015,ESM6.CME@RITHMIC,LONG,7350.5,7346.5,STOP,1.5,-4.0,-1.0,BALANCE,0.7126960321412384,HOLD
REPLAY_001016,NQM6.CME@RITHMIC,SHORT,28547.25,28541.25,TARGET1,0.0,6.0,1.5,BALANCE,0.6772878117881468,HOLD
REPLAY_001017,ESM6.CME@RITHMIC,SHORT,7350.0,7350.0,NO_EXIT,-2.0,4.25,0.0,BALANCE,0.6604085985615955,HOLD
REPLAY_001018,NQM6.CME@RITHMIC,SHORT,28551.75,28545.75,TARGET1,-2.75,6.0,1.5,BALANCE,0.3209387825981743,HOLD
REPLAY_001019,ESM6.CME@RITHMIC,SHORT,7351.75,7345.75,TARGET1,0.0,6.0,1.5,BALANCE,0.3025780976058496,HOLD
REPLAY_001020,ESM6.CME@RITHMIC,SHORT,7350.75,7350.75,NO_EXIT,-0.75,5.0,0.0,BALANCE,0.7500265112851507,HOLD
REPLAY_001021,ESM6.CME@RITHMIC,LONG,7351.0,7347.0,STOP,0.25,-4.0,-1.0,BALANCE,0.6576783872923293,HOLD
REPLAY_001022,ESM6.CME@RITHMIC,LONG,7349.5,7345.5,STOP,0.75,-4.0,-1.0,BALANCE,0.4223791786160278,HOLD
REPLAY_001023,ESM6.CME@RITHMIC,LONG,7348.75,7344.75,STOP,1.25,-4.0,-1.0,BALANCE,0.5030755408103658,HOLD
REPLAY_001024,ESM6.CME@RITHMIC,LONG,7348.75,7344.75,STOP,1.25,-4.0,-1.0,BALANCE,0.7832848627521041,HOLD
REPLAY_001025,NQM6.CME@RITHMIC,LONG,28527.75,28523.75,STOP,0.0,-4.0,-1.0,BALANCE,0.6907812044010484,HOLD
REPLAY_001026,NQM6.CME@RITHMIC,LONG,28517.75,28523.75,TARGET1,6.0,-0.25,1.5,BALANCE,0.5094504664778932,HOLD
REPLAY_001027,NQM6.CME@RITHMIC,SHORT,28526.75,28530.75,STOP,-4.0,2.5,-1.0,BALANCE,0.33247362630534727,HOLD
REPLAY_001028,ESM6.CME@RITHMIC,SHORT,7348.25,7348.25,NO_EXIT,-1.75,4.75,0.0,BALANCE,0.7944398953896026,HOLD
REPLAY_001029,NQM6.CME@RITHMIC,SHORT,28538.5,28532.5,TARGET1,-1.25,6.0,1.5,BALANCE,0.3958239484704764,HOLD
REPLAY_001030,ESM6.CME@RITHMIC,LONG,7348.75,7344.75,STOP,0.25,-4.0,-1.0,BALANCE,0.2877316732818965,HOLD
REPLAY_001031,ESM6.CME@RITHMIC,SHORT,7347.75,7341.75,TARGET1,-1.0,6.0,1.5,BALANCE,0.5522226920461688,HOLD
REPLAY_001032,NQM6.CME@RITHMIC,LONG,28525.75,28531.75,TARGET1,6.25,0.0,1.5,BALANCE,0.6600675923583784,HOLD
REPLAY_001033,NQM6.CME@RITHMIC,SHORT,28537.5,28541.5,STOP,-4.0,1.0,-1.0,BALANCE,0.6132668498540736,HOLD
REPLAY_001034,ESM6.CME@RITHMIC,LONG,7347.0,7343.0,STOP,1.75,-4.0,-1.0,BALANCE,0.29053875460440337,HOLD
REPLAY_001035,ESM6.CME@RITHMIC,LONG,7347.25,7343.25,STOP,1.5,-4.0,-1.0,BALANCE,0.6456628272255838,HOLD
REPLAY_001036,ESM6.CME@RITHMIC,LONG,7348.25,7344.25,STOP,0.25,-4.0,-1.0,BALANCE,0.2989145756646602,HOLD
REPLAY_001037,ESM6.CME@RITHMIC,SHORT,7347.0,7341.0,TARGET1,0.0,6.0,1.5,BALANCE,0.7397880210923098,HOLD
REPLAY_001038,ESM6.CME@RITHMIC,SHORT,7345.25,7345.25,NO_EXIT,-0.5,5.0,0.0,BALANCE,0.459446177733395,HOLD
REPLAY_001039,ESM6.CME@RITHMIC,LONG,7344.75,7340.75,STOP,1.0,-4.0,-1.0,BALANCE,0.26639794651029497,HOLD
REPLAY_001040,ESM6.CME@RITHMIC,LONG,7344.0,7344.0,NO_EXIT,1.75,-3.75,0.0,BALANCE,0.38281018407740347,HOLD
REPLAY_001041,ESM6.CME@RITHMIC,SHORT,7344.5,7344.5,NO_EXIT,-1.25,5.0,0.0,BALANCE,0.621776027189926,HOLD
REPLAY_001042,ESM6.CME@RITHMIC,LONG,7344.75,7340.75,STOP,0.75,-4.0,-1.0,BALANCE,0.4019012947079296,HOLD
REPLAY_001043,NQM6.CME@RITHMIC,LONG,28514.75,28510.75,STOP,2.5,-4.25,-1.0,BALANCE,0.4012676515171133,HOLD
REPLAY_001044,ESM6.CME@RITHMIC,SHORT,7344.0,7338.0,TARGET1,0.0,6.0,1.5,BALANCE,0.6911152410841707,HOLD
REPLAY_001045,NQM6.CME@RITHMIC,LONG,28507.25,28503.25,STOP,3.5,-4.0,-1.0,BALANCE,0.8361574107163705,HOLD
REPLAY_001046,ESM6.CME@RITHMIC,SHORT,7343.0,7337.0,TARGET1,-0.5,6.0,1.5,BALANCE,0.5167373284304585,HOLD
REPLAY_001047,NQM6.CME@RITHMIC,SHORT,28499.5,28493.5,TARGET1,0.0,6.0,1.5,BALANCE,0.5380828704581441,HOLD
REPLAY_001048,NQM6.CME@RITHMIC,SHORT,28500.5,28494.5,TARGET1,0.0,6.25,1.5,BALANCE,0.3358701815766343,HOLD
REPLAY_001049,ESM6.CME@RITHMIC,LONG,7342.0,7338.0,STOP,1.5,-4.0,-1.0,BALANCE,0.6963273623145713,HOLD
REPLAY_001050,ESM6.CME@RITHMIC,LONG,7342.0,7338.0,STOP,1.5,-4.0,-1.0,BALANCE,0.42037047797475063,HOLD
REPLAY_001051,ESM6.CME@RITHMIC,LONG,7341.75,7337.75,STOP,1.75,-4.0,-1.0,BALANCE,0.26580509523143125,HOLD
REPLAY_001052,ESM6.CME@RITHMIC,LONG,7341.0,7337.0,STOP,2.5,-4.0,-1.0,BALANCE,0.43943396947311897,HOLD
REPLAY_001053,NQM6.CME@RITHMIC,SHORT,28491.75,28495.75,STOP,-4.25,3.0,-1.0,BALANCE,0.2832354651930023,HOLD
REPLAY_001054,NQM6.CME@RITHMIC,LONG,28493.75,28489.75,STOP,4.75,-4.25,-1.0,BALANCE,0.7432937993291604,HOLD
REPLAY_001055,ESM6.CME@RITHMIC,LONG,7342.0,7338.0,STOP,1.0,-4.0,-1.0,BALANCE,0.5150112101615971,HOLD
REPLAY_001056,ESM6.CME@RITHMIC,LONG,7341.5,7337.5,STOP,0.0,-4.0,-1.0,BALANCE,0.4941247403461633,HOLD
REPLAY_001057,NQM6.CME@RITHMIC,SHORT,28486.0,28480.0,TARGET1,0.0,6.0,1.5,BALANCE,0.4338468492738481,HOLD
REPLAY_001058,ESM6.CME@RITHMIC,LONG,7339.0,7339.0,NO_EXIT,4.75,-2.25,0.0,BALANCE,0.8360854145157504,HOLD
REPLAY_001059,ESM6.CME@RITHMIC,LONG,7338.25,7338.25,NO_EXIT,5.5,-1.5,0.0,BALANCE,0.4912534338097571,HOLD
REPLAY_001060,ESM6.CME@RITHMIC,LONG,7336.75,7342.75,TARGET1,6.0,0.0,1.5,BALANCE,0.4868124729900331,HOLD
REPLAY_001061,NQM6.CME@RITHMIC,LONG,28470.25,28476.25,TARGET1,6.0,-0.75,1.5,BALANCE,0.3682375645152974,HOLD
REPLAY_001062,ESM6.CME@RITHMIC,LONG,7339.0,7339.0,NO_EXIT,4.75,-1.0,0.0,BALANCE,0.49723867762398544,HOLD
REPLAY_001063,NQM6.CME@RITHMIC,SHORT,28478.75,28482.75,STOP,-4.25,0.0,-1.0,BALANCE,0.3787387192052777,HOLD
REPLAY_001064,ESM6.CME@RITHMIC,LONG,7339.0,7339.0,NO_EXIT,5.5,-0.25,0.0,BALANCE,0.6666200980278572,HOLD
REPLAY_001065,ESM6.CME@RITHMIC,LONG,7339.0,7345.0,TARGET1,6.0,-0.25,1.5,BALANCE,0.473439654665382,HOLD
REPLAY_001066,NQM6.CME@RITHMIC,LONG,28481.5,28487.5,TARGET1,6.0,-0.5,1.5,BALANCE,0.26489272639494754,HOLD
REPLAY_001067,ESM6.CME@RITHMIC,LONG,7339.5,7345.5,TARGET1,6.0,0.0,1.5,BALANCE,0.5246863201579356,HOLD
REPLAY_001068,ESM6.CME@RITHMIC,LONG,7341.25,7341.25,NO_EXIT,5.0,-1.0,0.0,BALANCE,0.4624381643913343,HOLD
REPLAY_001069,NQM6.CME@RITHMIC,SHORT,28498.25,28502.25,STOP,-4.25,4.0,-1.0,BALANCE,0.2841948836539167,HOLD
REPLAY_001070,ESM6.CME@RITHMIC,SHORT,7341.75,7345.75,STOP,-4.0,1.5,-1.0,BALANCE,0.5201868562839403,HOLD
REPLAY_001071,ESM6.CME@RITHMIC,SHORT,7343.25,7343.25,NO_EXIT,-3.0,4.5,0.0,BALANCE,0.8413166875980758,HOLD
REPLAY_001072,NQM6.CME@RITHMIC,SHORT,28500.0,28504.0,STOP,-4.0,1.5,-1.0,BALANCE,0.3105232974423976,HOLD
REPLAY_001073,ESM6.CME@RITHMIC,SHORT,7342.75,7342.75,NO_EXIT,-3.5,4.0,0.0,BALANCE,0.7125960931935149,HOLD
REPLAY_001074,ESM6.CME@RITHMIC,LONG,7342.5,7342.5,NO_EXIT,3.75,-3.75,0.0,BALANCE,0.6194783619496682,HOLD
REPLAY_001075,NQM6.CME@RITHMIC,SHORT,28496.25,28490.25,TARGET1,-0.5,6.5,1.5,BALANCE,0.5748329069596444,HOLD
REPLAY_001076,ESM6.CME@RITHMIC,LONG,7340.75,7336.75,STOP,5.5,-4.0,-1.0,BALANCE,0.7855267329414548,HOLD
REPLAY_001077,ESM6.CME@RITHMIC,LONG,7341.75,7337.75,STOP,4.5,-4.0,-1.0,BALANCE,0.643021532297117,HOLD
REPLAY_001078,ESM6.CME@RITHMIC,SHORT,7341.75,7345.75,STOP,-4.0,0.75,-1.0,BALANCE,0.5407270454160525,HOLD
REPLAY_001079,NQM6.CME@RITHMIC,SHORT,28497.75,28501.75,STOP,-4.0,0.25,-1.0,BALANCE,0.501701004678719,HOLD
REPLAY_001080,NQM6.CME@RITHMIC,LONG,28508.75,28504.75,STOP,0.5,-4.25,-1.0,BALANCE,0.6868237509429248,HOLD
REPLAY_001081,ESM6.CME@RITHMIC,SHORT,7345.0,7339.0,TARGET1,-1.25,6.0,1.5,BALANCE,0.3827859380852761,HOLD
REPLAY_001082,ESM6.CME@RITHMIC,SHORT,7345.25,7339.25,TARGET1,-1.0,6.0,1.5,BALANCE,0.7767208888844098,HOLD
REPLAY_001083,ESM6.CME@RITHMIC,SHORT,7345.25,7339.25,TARGET1,-1.0,6.0,1.5,BALANCE,0.6949922851617754,HOLD
REPLAY_001084,NQM6.CME@RITHMIC,LONG,28511.5,28507.5,STOP,0.0,-4.25,-1.0,BALANCE,0.39040390597319036,HOLD
REPLAY_001085,ESM6.CME@RITHMIC,SHORT,7340.5,7344.5,STOP,-4.0,0.0,-1.0,BALANCE,0.36582550561120236,HOLD
REPLAY_001086,ESM6.CME@RITHMIC,LONG,7342.25,7338.25,STOP,2.5,-4.0,-1.0,BALANCE,0.8466903762278976,HOLD
REPLAY_001087,NQM6.CME@RITHMIC,SHORT,28496.75,28500.75,STOP,-4.0,1.5,-1.0,BALANCE,0.7094642476353172,HOLD
REPLAY_001088,ESM6.CME@RITHMIC,LONG,7341.75,7337.75,STOP,2.5,-4.0,-1.0,BALANCE,0.40045106970469935,HOLD
REPLAY_001089,ESM6.CME@RITHMIC,LONG,7341.0,7337.0,STOP,3.25,-4.0,-1.0,BALANCE,0.6863206602043328,HOLD
REPLAY_001090,ESM6.CME@RITHMIC,SHORT,7339.0,7333.0,TARGET1,-0.75,6.0,1.5,BALANCE,0.3528711274320194,HOLD
REPLAY_001091,ESM6.CME@RITHMIC,SHORT,7337.25,7331.25,TARGET1,-2.0,6.25,1.5,BALANCE,0.7929705420210242,HOLD
REPLAY_001092,NQM6.CME@RITHMIC,SHORT,28477.0,28465.0,TARGET2,0.0,23.75,3.0,BALANCE,0.29422171375179546,HOLD
REPLAY_001093,NQM6.CME@RITHMIC,LONG,28432.0,28438.0,TARGET1,8.0,0.0,1.5,BALANCE,0.5105379613918484,HOLD
REPLAY_001094,NQM6.CME@RITHMIC,LONG,28439.75,28435.75,STOP,1.75,-4.0,-1.0,BALANCE,0.8285951421022562,HOLD
REPLAY_001095,NQM6.CME@RITHMIC,LONG,28428.75,28434.75,TARGET1,9.0,-2.5,1.5,BALANCE,0.4269193112611235,HOLD
REPLAY_001096,NQM6.CME@RITHMIC,SHORT,28442.75,28446.75,STOP,-4.0,3.0,-1.0,BALANCE,0.2930072410272513,HOLD
REPLAY_001097,ESM6.CME@RITHMIC,SHORT,7333.5,7337.5,STOP,-4.0,0.25,-1.0,BALANCE,0.6131775840558685,HOLD
REPLAY_001098,ESM6.CME@RITHMIC,SHORT,7335.75,7335.75,NO_EXIT,-3.0,5.25,0.0,BALANCE,0.7657675879542557,HOLD
REPLAY_001099,ESM6.CME@RITHMIC,SHORT,7337.25,7331.25,TARGET1,-1.5,6.0,1.5,BALANCE,0.465133394958037,HOLD
REPLAY_001100,ESM6.CME@RITHMIC,SHORT,7336.75,7330.75,TARGET1,-2.0,6.0,1.5,BALANCE,0.42081472572773243,HOLD
REPLAY_001101,NQM6.CME@RITHMIC,SHORT,28471.25,28465.25,TARGET1,-0.25,6.25,1.5,BALANCE,0.6241705119693111,HOLD
REPLAY_001102,ESM6.CME@RITHMIC,SHORT,7335.25,7339.25,STOP,-4.0,4.75,-1.0,BALANCE,0.37319932340023015,HOLD
REPLAY_001103,NQM6.CME@RITHMIC,LONG,28466.75,28472.75,TARGET1,6.75,-1.0,1.5,BALANCE,0.4145527551984651,HOLD
REPLAY_001104,NQM6.CME@RITHMIC,LONG,28464.0,28460.0,STOP,1.25,-4.5,-1.0,BALANCE,0.5085634976056213,HOLD
REPLAY_001105,ESM6.CME@RITHMIC,SHORT,7334.5,7338.5,STOP,-4.0,4.0,-1.0,BALANCE,0.43204559037263673,HOLD
REPLAY_001106,ESM6.CME@RITHMIC,SHORT,7333.25,7337.25,STOP,-4.0,2.75,-1.0,BALANCE,0.41914415846794334,HOLD
REPLAY_001107,NQM6.CME@RITHMIC,SHORT,28469.25,28463.25,TARGET1,0.0,7.0,1.5,BALANCE,0.5950136457028229,HOLD
REPLAY_001108,ESM6.CME@RITHMIC,SHORT,7335.5,7339.5,STOP,-4.0,5.0,-1.0,BALANCE,0.8344719296139034,HOLD
REPLAY_001109,ESM6.CME@RITHMIC,SHORT,7335.25,7339.25,STOP,-4.0,4.75,-1.0,BALANCE,0.2837174622651381,HOLD
REPLAY_001110,NQM6.CME@RITHMIC,LONG,28461.5,28457.5,STOP,0.0,-4.0,-1.0,BALANCE,0.7194859153030938,HOLD
REPLAY_001111,ESM6.CME@RITHMIC,SHORT,7332.25,7336.25,STOP,-4.0,1.75,-1.0,BALANCE,0.7749432470042349,HOLD
REPLAY_001112,ESM6.CME@RITHMIC,SHORT,7332.0,7336.0,STOP,-4.0,0.25,-1.0,BALANCE,0.7854977902081697,HOLD
REPLAY_001113,ESM6.CME@RITHMIC,SHORT,7334.5,7338.5,STOP,-4.0,1.25,-1.0,BALANCE,0.7687609684581874,HOLD
REPLAY_001114,ESM6.CME@RITHMIC,SHORT,7337.25,7341.25,STOP,-4.0,0.75,-1.0,BALANCE,0.641233079433308,HOLD
REPLAY_001115,NQM6.CME@RITHMIC,LONG,28480.75,28476.75,STOP,3.0,-4.0,-1.0,BALANCE,0.6533743314130585,HOLD
REPLAY_001116,ESM6.CME@RITHMIC,LONG,7339.25,7345.25,TARGET1,6.0,0.0,1.5,BALANCE,0.7120533385842012,HOLD
REPLAY_001117,ESM6.CME@RITHMIC,SHORT,7341.25,7345.25,STOP,-4.0,1.25,-1.0,BALANCE,0.5347808117475099,HOLD
REPLAY_001118,NQM6.CME@RITHMIC,SHORT,28499.0,28503.0,STOP,-4.0,4.25,-1.0,BALANCE,0.672768563766072,HOLD
REPLAY_001119,ESM6.CME@RITHMIC,LONG,7341.75,7341.75,NO_EXIT,4.0,-0.75,0.0,BALANCE,0.3310368745691345,HOLD
REPLAY_001120,ESM6.CME@RITHMIC,LONG,7343.0,7343.0,NO_EXIT,2.75,-1.5,0.0,BALANCE,0.5055108678734707,HOLD
REPLAY_001121,ESM6.CME@RITHMIC,LONG,7342.75,7342.75,NO_EXIT,3.0,-1.25,0.0,BALANCE,0.32284027634970597,HOLD
REPLAY_001122,ESM6.CME@RITHMIC,LONG,7344.75,7344.75,NO_EXIT,0.75,-3.25,0.0,BALANCE,0.7557688800878678,HOLD
REPLAY_001123,NQM6.CME@RITHMIC,LONG,28505.75,28501.75,STOP,0.5,-4.0,-1.0,BALANCE,0.4329382706460964,HOLD
REPLAY_001124,NQM6.CME@RITHMIC,LONG,28497.5,28503.5,TARGET1,6.25,-1.25,1.5,BALANCE,0.6383472160974791,HOLD
REPLAY_001125,ESM6.CME@RITHMIC,LONG,7343.5,7343.5,NO_EXIT,1.75,-2.0,0.0,BALANCE,0.29710514817325273,HOLD
REPLAY_001126,ESM6.CME@RITHMIC,SHORT,7343.25,7343.25,NO_EXIT,-2.0,2.0,0.0,BALANCE,0.8348211743549879,HOLD
REPLAY_001127,NQM6.CME@RITHMIC,LONG,28494.5,28500.5,TARGET1,7.0,-0.5,1.5,BALANCE,0.5747714965352329,HOLD
REPLAY_001128,ESM6.CME@RITHMIC,SHORT,7343.75,7343.75,NO_EXIT,-1.5,3.25,0.0,BALANCE,0.3969315997044583,HOLD
REPLAY_001129,NQM6.CME@RITHMIC,SHORT,28499.75,28503.75,STOP,-4.0,0.5,-1.0,BALANCE,0.38274718445022726,HOLD
REPLAY_001130,NQM6.CME@RITHMIC,LONG,28503.5,28499.5,STOP,4.25,-4.0,-1.0,BALANCE,0.5265720719139266,HOLD
REPLAY_001131,ESM6.CME@RITHMIC,LONG,7344.0,7340.0,STOP,1.25,-4.0,-1.0,BALANCE,0.42174844631536557,HOLD
REPLAY_001132,NQM6.CME@RITHMIC,LONG,28498.0,28494.0,STOP,1.5,-4.0,-1.0,BALANCE,0.4605919687395901,HOLD
REPLAY_001133,ESM6.CME@RITHMIC,LONG,7343.5,7339.5,STOP,1.75,-4.0,-1.0,BALANCE,0.4718194961321863,HOLD
REPLAY_001134,NQM6.CME@RITHMIC,SHORT,28502.5,28496.5,TARGET1,0.0,6.5,1.5,BALANCE,0.5608083211142536,HOLD
REPLAY_001135,ESM6.CME@RITHMIC,LONG,7342.75,7342.75,NO_EXIT,1.5,-3.75,0.0,BALANCE,0.7274159541832728,HOLD
REPLAY_001136,NQM6.CME@RITHMIC,SHORT,28490.5,28494.5,STOP,-4.0,0.5,-1.0,BALANCE,0.6392298510717908,HOLD
REPLAY_001137,NQM6.CME@RITHMIC,SHORT,28491.5,28495.5,STOP,-4.0,1.25,-1.0,BALANCE,0.2908605423883862,HOLD
REPLAY_001138,ESM6.CME@RITHMIC,SHORT,7343.5,7343.5,NO_EXIT,-0.75,4.5,0.0,BALANCE,0.7876226757169046,HOLD
REPLAY_001139,NQM6.CME@RITHMIC,LONG,28496.25,28492.25,STOP,2.0,-4.75,-1.0,BALANCE,0.3533596931595515,HOLD
REPLAY_001140,NQM6.CME@RITHMIC,LONG,28497.5,28493.5,STOP,0.5,-4.0,-1.0,BALANCE,0.5160200449893285,HOLD
REPLAY_001141,ESM6.CME@RITHMIC,SHORT,7343.0,7343.0,NO_EXIT,-1.25,4.0,0.0,BALANCE,0.29085740608928967,HOLD
REPLAY_001142,NQM6.CME@RITHMIC,SHORT,28493.0,28497.0,STOP,-5.0,2.25,-1.0,BALANCE,0.5435578451278354,HOLD
REPLAY_001143,NQM6.CME@RITHMIC,SHORT,28495.25,28499.25,STOP,-4.0,0.25,-1.0,BALANCE,0.7757524329050529,HOLD
REPLAY_001144,ESM6.CME@RITHMIC,SHORT,7342.75,7342.75,NO_EXIT,-0.5,3.75,0.0,BALANCE,0.31772054913993075,HOLD
REPLAY_001145,ESM6.CME@RITHMIC,LONG,7341.0,7341.0,NO_EXIT,2.25,-2.0,0.0,BALANCE,0.2629451992591954,HOLD
REPLAY_001146,ESM6.CME@RITHMIC,SHORT,7341.5,7341.5,NO_EXIT,-2.25,2.5,0.0,BALANCE,0.692727503201782,HOLD
REPLAY_001147,NQM6.CME@RITHMIC,SHORT,28475.75,28469.75,TARGET1,-2.25,6.25,1.5,BALANCE,0.6777399841169943,HOLD
REPLAY_001148,NQM6.CME@RITHMIC,SHORT,28470.25,28474.25,STOP,-4.0,5.25,-1.0,BALANCE,0.33385993460336966,HOLD
REPLAY_001149,ESM6.CME@RITHMIC,LONG,7339.25,7339.25,NO_EXIT,4.5,-0.25,0.0,BALANCE,0.828565951811766,HOLD
REPLAY_001150,NQM6.CME@RITHMIC,LONG,28468.75,28474.75,TARGET1,6.0,-2.0,1.5,BALANCE,0.4971183755524302,HOLD
REPLAY_001151,NQM6.CME@RITHMIC,SHORT,28469.25,28473.25,STOP,-4.0,0.25,-1.0,BALANCE,0.42317471101425685,HOLD
REPLAY_001152,ESM6.CME@RITHMIC,SHORT,7341.75,7341.75,NO_EXIT,-2.0,2.5,0.0,BALANCE,0.614781767516686,HOLD
REPLAY_001153,NQM6.CME@RITHMIC,LONG,28464.25,28470.25,TARGET1,6.0,0.0,1.5,BALANCE,0.694534919600146,HOLD
REPLAY_001154,ESM6.CME@RITHMIC,SHORT,7343.25,7343.25,NO_EXIT,-0.5,4.0,0.0,BALANCE,0.43603288364014503,HOLD
REPLAY_001155,NQM6.CME@RITHMIC,LONG,28478.5,28474.5,STOP,0.75,-4.0,-1.0,BALANCE,0.2520446509861093,HOLD
REPLAY_001156,NQM6.CME@RITHMIC,SHORT,28466.25,28460.25,TARGET1,-0.5,6.25,1.5,BALANCE,0.6318014345315431,HOLD
REPLAY_001157,NQM6.CME@RITHMIC,SHORT,28461.5,28465.5,STOP,-4.0,5.25,-1.0,BALANCE,0.6976972362635004,HOLD
REPLAY_001158,ESM6.CME@RITHMIC,SHORT,7340.5,7340.5,NO_EXIT,-3.25,1.5,0.0,BALANCE,0.5631770282707218,HOLD
REPLAY_001159,ESM6.CME@RITHMIC,SHORT,7341.25,7341.25,NO_EXIT,-2.5,2.25,0.0,BALANCE,0.25119557904801126,HOLD
REPLAY_001160,ESM6.CME@RITHMIC,LONG,7341.5,7341.5,NO_EXIT,2.25,-2.75,0.0,BALANCE,0.42274055629546076,HOLD
REPLAY_001161,ESM6.CME@RITHMIC,SHORT,7341.25,7341.25,NO_EXIT,-2.5,2.5,0.0,BALANCE,0.70657948172352,HOLD
REPLAY_001162,ESM6.CME@RITHMIC,LONG,7342.5,7342.5,NO_EXIT,1.25,-3.75,0.0,BALANCE,0.6619816264048421,HOLD
REPLAY_001163,ESM6.CME@RITHMIC,SHORT,7342.25,7342.25,NO_EXIT,0.0,3.5,0.0,BALANCE,0.29289443519914354,HOLD
REPLAY_001164,ESM6.CME@RITHMIC,SHORT,7340.75,7340.75,NO_EXIT,-1.25,2.0,0.0,BALANCE,0.7254456018665957,HOLD
REPLAY_001165,NQM6.CME@RITHMIC,LONG,28461.5,28457.5,STOP,0.25,-4.0,-1.0,BALANCE,0.37335719685088603,HOLD
REPLAY_001166,NQM6.CME@RITHMIC,SHORT,28455.0,28459.0,STOP,-4.25,5.75,-1.0,BALANCE,0.6803246931973848,HOLD
REPLAY_001167,NQM6.CME@RITHMIC,SHORT,28452.75,28456.75,STOP,-4.25,3.5,-1.0,BALANCE,0.7301158420727949,HOLD
REPLAY_001168,ESM6.CME@RITHMIC,LONG,7339.5,7339.5,NO_EXIT,3.25,-0.75,0.0,BALANCE,0.5297852030044242,HOLD
REPLAY_001169,ESM6.CME@RITHMIC,LONG,7339.75,7339.75,NO_EXIT,3.0,-1.75,0.0,BALANCE,0.2991289086676259,HOLD
REPLAY_001170,ESM6.CME@RITHMIC,SHORT,7342.0,7342.0,NO_EXIT,-0.75,4.0,0.0,BALANCE,0.28455570077626463,HOLD
REPLAY_001171,NQM6.CME@RITHMIC,LONG,28453.75,28449.75,STOP,0.5,-4.25,-1.0,BALANCE,0.3442339596219456,HOLD
REPLAY_001172,NQM6.CME@RITHMIC,SHORT,28449.5,28453.5,STOP,-4.0,0.25,-1.0,BALANCE,0.6353211494423202,HOLD
REPLAY_001173,NQM6.CME@RITHMIC,SHORT,28448.75,28442.75,TARGET1,-3.5,6.0,1.5,BALANCE,0.3888117004347059,HOLD
REPLAY_001174,NQM6.CME@RITHMIC,LONG,28450.5,28446.5,STOP,0.75,-4.25,-1.0,BALANCE,0.7384616919140581,HOLD
REPLAY_001175,NQM6.CME@RITHMIC,SHORT,28448.25,28442.25,TARGET1,-1.25,6.0,1.5,BALANCE,0.5286622208886315,HOLD
REPLAY_001176,ESM6.CME@RITHMIC,LONG,7339.0,7339.0,NO_EXIT,3.75,-2.0,0.0,BALANCE,0.6647630365353582,HOLD
REPLAY_001177,ESM6.CME@RITHMIC,LONG,7340.25,7340.25,NO_EXIT,2.5,-3.25,0.0,BALANCE,0.561864492349877,HOLD
REPLAY_001178,NQM6.CME@RITHMIC,LONG,28447.0,28453.0,TARGET1,6.0,-0.75,1.5,BALANCE,0.39495078058748545,HOLD
REPLAY_001179,ESM6.CME@RITHMIC,LONG,7341.0,7337.0,STOP,1.75,-4.0,-1.0,BALANCE,0.8007748914238737,HOLD
REPLAY_001180,NQM6.CME@RITHMIC,SHORT,28456.5,28460.5,STOP,-4.0,1.0,-1.0,BALANCE,0.6745163082931789,HOLD
REPLAY_001181,NQM6.CME@RITHMIC,SHORT,28457.0,28461.0,STOP,-4.5,4.25,-1.0,BALANCE,0.33995840136684835,HOLD
